timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1592058165703,953,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,13134,20,20,953,1,0,MacBook-Pro-de-Jose.local
1592058165748,943,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1185,20,20,943,1,0,MacBook-Pro-de-Jose.local
1592058165827,897,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1197,20,20,897,1,0,MacBook-Pro-de-Jose.local
1592058165852,913,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1185,20,20,913,1,0,MacBook-Pro-de-Jose.local
1592058165899,890,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1185,20,20,890,1,0,MacBook-Pro-de-Jose.local
1592058165943,870,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1185,20,20,870,1,0,MacBook-Pro-de-Jose.local
1592058166000,838,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1185,20,20,838,1,0,MacBook-Pro-de-Jose.local
1592058166048,814,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1185,20,20,814,1,0,MacBook-Pro-de-Jose.local
1592058166096,791,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1185,20,20,791,1,0,MacBook-Pro-de-Jose.local
1592058166136,784,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166172,804,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166254,759,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1197,20,20,759,1,0,MacBook-Pro-de-Jose.local
1592058166309,752,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1197,20,20,752,1,0,MacBook-Pro-de-Jose.local
1592058166336,794,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,13094,20,20,794,1,0,MacBook-Pro-de-Jose.local
1592058166365,829,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,13094,20,20,829,1,0,MacBook-Pro-de-Jose.local
1592058166399,820,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,1185,20,20,820,1,0,MacBook-Pro-de-Jose.local
1592058166437,816,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166479,837,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166531,819,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166601,807,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1197,20,20,807,1,0,MacBook-Pro-de-Jose.local
1592058166657,849,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1197,20,20,848,1,0,MacBook-Pro-de-Jose.local
1592058166691,871,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166766,858,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166789,890,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166838,895,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166887,919,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166920,934,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167013,869,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1185,20,20,869,1,0,MacBook-Pro-de-Jose.local
1592058167062,851,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1185,20,20,851,1,0,MacBook-Pro-de-Jose.local
1592058167131,820,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1197,20,20,820,1,0,MacBook-Pro-de-Jose.local
1592058167219,784,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167253,800,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167330,800,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,13142,20,20,800,1,0,MacBook-Pro-de-Jose.local
1592058167351,840,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,13142,20,20,840,1,0,MacBook-Pro-de-Jose.local
1592058167409,811,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1185,20,20,811,1,0,MacBook-Pro-de-Jose.local
1592058167506,747,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1185,20,20,747,1,0,MacBook-Pro-de-Jose.local
1592058167562,722,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167624,694,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167680,675,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167733,654,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167806,619,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058166725,1714,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1185,20,20,1714,1,0,MacBook-Pro-de-Jose.local
1592058166813,1688,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167855,662,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,13210,20,20,662,1,0,MacBook-Pro-de-Jose.local
1592058167882,657,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058167951,599,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1185,20,20,599,1,0,MacBook-Pro-de-Jose.local
1592058167913,681,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168003,621,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168053,578,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,13234,20,20,578,1,0,MacBook-Pro-de-Jose.local
1592058166862,1787,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168220,450,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168192,513,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1197,20,20,513,1,0,MacBook-Pro-de-Jose.local
1592058168131,600,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1197,20,20,600,1,0,MacBook-Pro-de-Jose.local
1592058168254,509,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168285,496,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,13258,20,20,496,1,0,MacBook-Pro-de-Jose.local
1592058168426,427,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,13245,20,20,427,1,0,MacBook-Pro-de-Jose.local
1592058166977,1886,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,13245,20,20,1886,1,0,MacBook-Pro-de-Jose.local
1592058167195,1677,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1197,20,20,1677,1,0,MacBook-Pro-de-Jose.local
1592058168331,547,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,13245,20,20,547,1,0,MacBook-Pro-de-Jose.local
1592058168439,464,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168539,380,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168501,430,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168355,596,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,13220,20,20,595,1,0,MacBook-Pro-de-Jose.local
1592058168594,364,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168551,435,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168517,472,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1197,20,20,472,1,0,MacBook-Pro-de-Jose.local
1592058168631,366,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1197,20,20,366,1,0,MacBook-Pro-de-Jose.local
1592058168649,351,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168624,384,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,13271,20,20,384,1,0,MacBook-Pro-de-Jose.local
1592058168388,642,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,13258,20,20,642,1,0,MacBook-Pro-de-Jose.local
1592058168763,272,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168670,396,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168732,343,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1185,20,20,343,1,0,MacBook-Pro-de-Jose.local
1592058168864,221,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1197,20,20,221,1,0,MacBook-Pro-de-Jose.local
1592058168854,234,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1197,20,20,234,1,0,MacBook-Pro-de-Jose.local
1592058168781,315,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1197,20,20,315,1,0,MacBook-Pro-de-Jose.local
1592058168872,246,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1185,20,20,245,1,0,MacBook-Pro-de-Jose.local
1592058168705,420,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1185,20,20,420,1,0,MacBook-Pro-de-Jose.local
1592058168878,248,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1197,20,20,248,1,0,MacBook-Pro-de-Jose.local
1592058168903,243,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168951,206,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1197,20,20,206,1,0,MacBook-Pro-de-Jose.local
1592058168989,196,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1185,20,20,196,1,0,MacBook-Pro-de-Jose.local
1592058168986,205,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058168998,210,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1185,20,20,210,1,0,MacBook-Pro-de-Jose.local
1592058168920,289,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,13160,20,20,289,1,0,MacBook-Pro-de-Jose.local
1592058168931,312,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,13160,20,20,312,1,0,MacBook-Pro-de-Jose.local
1592058169008,240,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,1197,20,20,240,1,0,MacBook-Pro-de-Jose.local
1592058169031,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1197,20,20,219,1,0,MacBook-Pro-de-Jose.local
1592058168959,301,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,13173,20,20,301,1,0,MacBook-Pro-de-Jose.local
1592058169001,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,13173,20,20,265,1,0,MacBook-Pro-de-Jose.local
1592058169035,260,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,13148,20,20,260,1,0,MacBook-Pro-de-Jose.local
1592058169085,217,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,1185,20,20,217,1,0,MacBook-Pro-de-Jose.local
1592058169096,210,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,1185,20,20,210,1,0,MacBook-Pro-de-Jose.local
1592058169075,257,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169088,230,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,1185,20,20,230,1,0,MacBook-Pro-de-Jose.local
1592058169067,269,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,13123,20,20,269,1,0,MacBook-Pro-de-Jose.local
1592058169126,216,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169118,233,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169126,231,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,1185,20,20,231,1,0,MacBook-Pro-de-Jose.local
1592058169157,234,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,1185,20,20,234,1,0,MacBook-Pro-de-Jose.local
1592058169210,198,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1197,20,20,198,1,0,MacBook-Pro-de-Jose.local
1592058169185,226,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169146,280,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,13159,20,20,280,1,0,MacBook-Pro-de-Jose.local
1592058169208,239,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169243,211,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1197,20,20,211,1,0,MacBook-Pro-de-Jose.local
1592058169192,279,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,13159,20,20,279,1,0,MacBook-Pro-de-Jose.local
1592058169248,230,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,1185,20,20,230,1,0,MacBook-Pro-de-Jose.local
1592058169261,222,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1197,20,20,222,1,0,MacBook-Pro-de-Jose.local
1592058169250,242,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,1185,20,20,242,1,0,MacBook-Pro-de-Jose.local
1592058169302,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169295,228,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1197,20,20,228,1,0,MacBook-Pro-de-Jose.local
1592058169306,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169266,269,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1197,20,20,268,1,0,MacBook-Pro-de-Jose.local
1592058169333,215,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169333,233,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169342,240,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169408,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,1185,20,20,189,1,0,MacBook-Pro-de-Jose.local
1592058169351,252,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169358,259,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169411,210,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169336,300,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1197,20,20,300,1,0,MacBook-Pro-de-Jose.local
1592058169426,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1197,20,20,219,1,0,MacBook-Pro-de-Jose.local
1592058169447,209,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169391,284,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169472,204,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1197,20,20,204,1,0,MacBook-Pro-de-Jose.local
1592058169483,224,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,1185,20,20,224,1,0,MacBook-Pro-de-Jose.local
1592058169492,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169454,264,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,1185,20,20,264,1,0,MacBook-Pro-de-Jose.local
1592058169478,254,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169520,218,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169524,225,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,1185,20,20,225,1,0,MacBook-Pro-de-Jose.local
1592058169524,235,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169548,229,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169535,249,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,1185,20,20,249,1,0,MacBook-Pro-de-Jose.local
1592058169598,205,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169617,196,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169582,240,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,13171,20,20,240,1,0,MacBook-Pro-de-Jose.local
1592058169603,244,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,13183,20,20,244,1,0,MacBook-Pro-de-Jose.local
1592058169645,207,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,1185,20,20,207,1,0,MacBook-Pro-de-Jose.local
1592058169636,226,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,1185,20,20,226,1,0,MacBook-Pro-de-Jose.local
1592058169622,255,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,13196,20,20,255,1,0,MacBook-Pro-de-Jose.local
1592058169675,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169656,249,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,13196,20,20,249,1,0,MacBook-Pro-de-Jose.local
1592058169708,200,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169567,342,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,13196,20,20,341,1,0,MacBook-Pro-de-Jose.local
1592058169676,236,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,true,,1185,20,20,236,1,0,MacBook-Pro-de-Jose.local
1592058169713,201,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169719,230,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169733,224,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169750,212,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169777,224,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,true,,13246,20,20,224,1,0,MacBook-Pro-de-Jose.local
1592058169803,205,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169759,256,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,true,,13246,20,20,256,1,0,MacBook-Pro-de-Jose.local
1592058169784,247,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169739,296,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,true,,13271,20,20,296,1,0,MacBook-Pro-de-Jose.local
1592058169835,220,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,true,,1197,20,20,220,1,0,MacBook-Pro-de-Jose.local
1592058169814,244,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,true,,13284,20,20,244,1,0,MacBook-Pro-de-Jose.local
1592058169853,210,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169850,213,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,true,,1197,20,20,213,1,0,MacBook-Pro-de-Jose.local
1592058169877,220,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,true,,1197,20,20,220,1,0,MacBook-Pro-de-Jose.local
1592058169906,195,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,true,,1197,20,20,195,1,0,MacBook-Pro-de-Jose.local
1592058169908,212,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,true,,511,20,20,0,1,0,MacBook-Pro-de-Jose.local
1592058169909,224,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,true,,1197,20,20,224,1,0,MacBook-Pro-de-Jose.local
1592058169862,285,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,true,,928,20,20,0,1,0,MacBook-Pro-de-Jose.local
